1955)    ,265420,director imagine
1956)    ,265421,referent de specialitate selecţie programe TV
1957)    ,265422,copywriter publicitate (studii superioare)
1958)    ,265423,mediaplanner
1959)    ,265424,producător delegat evenimente de marketing
1960)    ,265425,redactor prezentator de televiziune
1961)    ,265426,animator film de animaţie (studii superioare)
1962)    ,265427,director producţie film
1963)    ,265428,coordonator producţie film
1964)    ,265429,asistent producţie film
1965)    ,265430,producător audiovideo
1966)    ,265431,editor coordonator programe TV
1967)    ,265432,director de creaţie
1968)    ,265433,organizator producţie (studii superioare)
1969)    ,265434,scenograf
1970)    ,265435,asistent scenograf
1971)    ,265436,videojurnalist (studii superioare)
1972)    ,265437,producător delegat pentru teatru
1973)    ,265438,regizor culise
1974)    ,265439,regizor scenă
1975)    ,265440,secretar platou
1976)    ,265441,producător delegat TV
1977)    ,265442,producător TV
1978)    ,265443,producător teren (studii superioare)
1979)    ,265444,producător teren (studii medii)
1980)    ,265445,maestru magician
1981)    ,265501,actor
1982)    ,265502,actor mânuitor de păpuşi
1983)    ,265503,artist circ
1984)    ,265601,prezentator (crainic) radio
1985)    ,265602,prezentator (crainic) televiziune
1986)    ,265901,acrobat
1987)    ,265902,clovn
1988)    ,265903,magician
1989)    ,265904,hipnotizator
1990)    ,265905,trapezist
1991)    ,265906,cascador
1992)    ,265907,figurant
1993)    ,265908,dresor
1994)    ,311101,laborant chimist
1995)    ,311102,tehnician chimist
1996)    ,311103,laborant determinări fizico-mecanice
1997)    ,311104,tehnician determinări fizico-mecanice
1998)    ,311105,laborant determinări geologice şi geotehnice
1999)    ,311106,laborant tehnică nucleară
2000)    ,311107,tehnician meteorolog
2001)    ,311108,tehnician geolog
2002)    ,311109,tehnician hidrometru
2003)    ,311110,"prospector - prospecţii geologice, geofizice"
2004)    ,311111,tehnician hidrolog
2005)    ,311112,tehnician hidrogeolog
2006)    ,311113,laborant operator centrale termice
2007)    ,311114,metrolog
2008)    ,311115,tehnician metrolog  
2009)    ,311116,asistent fizică şi chimie
2010)    ,311117,operator meteorolog
2011)    ,311118,meteorolog aeronautic tehnician
2012)    ,311119,operator specialist curăţare chimică la schimbătoarele de căldură cu plăci
2013)    ,311120,tehnician în fizică
2014)    ,311201,"maistru construcţii civile, industriale şi agricole"
2015)    ,311202,maistru normator
2016)    ,311203,tehnician constructor
2017)    ,311204,tehnician hidroamelioraţii
2018)    ,311205,tehnician hidrotehnic
2019)    ,311206,tehnician topometrist
2020)    ,311207,tehnician proiectant în construcţii
2021)    ,311208,maistru instalator în construcţii
2022)    ,311209,tehnician instalaţii în construcţii
2023)    ,311210,diriginte şantier
2024)    ,311211,tehnician laborant pentru lucrări de drumuri şi poduri
2025)    ,311212,tehnician în industria materialelor de construcţii
2026)    ,311213,maistru în industria materialelor de construcţii
2027)    ,311214,tehnician proiectant în industria materialelor de construcţii
2028)    ,311215,tehnician devize şi măsurători în construcţii
2029)    ,311216,tehnician devizier
2030)    ,311217,tehnician ataşamentist
2031)    ,311301,dispecer gestiune uraniu
2032)    ,311302,maistru electromecanic
2033)    ,311303,maistru energetician/ electrician
2034)    ,311304,"tehnician electroenergetician, termoenergetician"
2035)    ,311305,tehnician electromecanic
2036)    ,311306,tehnician energetician/ electrician
2037)    ,311307,tehnician proiectant energetician/ electrician
2038)    ,311308,maistru electrician în construcţii
2039)    ,311309,tehnician mentenanţă electromecanică - automatică echipamente industriale
2040)    ,311310,şef/ şef adjunct tură staţie electrică (studii medii)
2041)    ,311401,maistru electronică
2042)    ,311402,tehnician electronică
2043)    ,311403,tehnician proiectant electronică
2044)    ,311501,maistru cazangerie
2045)    ,311502,maistru instalaţii navale
2046)    ,311503,"maistru întreţinere şi reparaţii maşini - unelte, utilităţi, service, prototipuri"
2047)    ,311504,"maistru lăcătuş, construcţii metalice"
2048)    ,311505,maistru lăcătuş mecanic
2049)    ,311506,tehnician proiectant mecanic
2050)    ,311507,mecanic pentru întreţinerea aparatelor de lansare la zbor
2051)    ,311508,maistru mecanic
2052)    ,311509,maistru mecanic auto
2053)    ,311510,maistru mecanică agricolă
2054)    ,311511,maistru mecanică fină
2055)    ,311512,maistru montaj
2056)    ,311513,maistru prelucrări mecanice
2057)    ,311514,maistru sculer – matriţer
2058)    ,311515,maistru sudură
2059)    ,311516,tehnician construcţii navale
2060)    ,311517,tehnician instalaţii de bord (avion)
2061)    ,311518,tehnician maşini şi utilaje
2062)    ,311519,tehnician mecanic
2063)    ,311520,tehnician prelucrări mecanice
2064)    ,311521,tehnician sudură
2065)    ,311522,tehnician tehnolog mecanic
2066)    ,311523,maistru mecanic maşini şi utilaje pentru construcţii
2067)    ,311524,tehnician mentenanţă mecanică echipamente industriale
2068)    ,311525,tehnician încercări componente vehicule/ grup motopropulsor/ optimizare energetică/ sisteme de măsurare 
2069)    ,311526,tehnician documentaţie studii
2070)    ,311527,tehnician prestaţii vehicule
2071)    ,311528,tehnician reglementări/ omologări oficiale
2072)    ,311529,"tehnician/ tehnician responsabil afacere, metode implantare"
2073)    ,311530,"tehnician/ tehnician responsabil afacere, metode gestiune mijloace şi utilaje"
2074)    ,311531,"tehnician/ tehnician responsabil afacere, metode pregătire de industrializare"
2075)    ,311532,"tehnician/ tehnician responsabil afacere, metode logistică"
2076)    ,311533,"tehnician/ tehnician responsabil afacere, metode organizarea şi măsurarea muncii"
2077)    ,311534,maistru fabricarea armamentului
2078)    ,311535,inspector cu supravegherea şi verificarea tehnică a instalaţiilor
2079)    ,311536,inspector ISCIR
2080)    ,311537,tehnician mentenanță a sistemelor de poziționare dinamică
2081)    ,311538,surveyor maritim
2082)    ,311539,surveyor fluvial
2083)    ,311601,decontaminator
2084)    ,311602,laborant apă şi apă grea
2085)    ,311603,laborant control dozimetrie
2086)    ,311604,laborant petrolist/ industria chimică
2087)    ,311605,maistru petrolist/ industria chimică
2088)    ,311606,laborant apă potabilă
2089)    ,311607,tehnician petrolist chimie industrială 
2090)    ,311608,laborant petrochimist
2091)    ,311609,maistru la fabricarea muniţiei
2092)    ,311701,laborant structură macroscopică şi microscopică
2093)    ,311702,maistru metalurgie
2094)    ,311703,maistru minier
2095)    ,311704,maistru presator metale
2096)    ,311705,maistru termotehnist
2097)    ,311706,tehnician metalurgie
2098)    ,311707,tehnician minier
2099)    ,311708,tehnician proiectant minier
2100)    ,311709,tehnician proiectant metalurg
2101)    ,311710,tehnician mineralurg
2102)    ,311711,maistru mineralurg
2103)    ,311712,maistru termist - tratamentist
2104)    ,311713,probator hidraulic piese turnate
2105)    ,311801,desenator tehnic
2106)    ,311802,trasator
2107)    ,311803,desenator
2108)    ,311804,topograf
2109)    ,311805,trasator naval - desenator
2110)    ,311806,trasator optic
2111)    ,311807,tehnician proiectant
2112)    ,311808,tehnician cadastru
2113)    ,311901,maistru în industria celulozei şi hârtiei
2114)    ,311902,maistru tipograf
2115)    ,311903,paginator tipograf
2116)    ,311904,"tehnician normare, salarizare, organizare"
2117)    ,311905,tehnician preţ de cost
2118)    ,311906,"tehnician programare, lansare, urmărirea producţiei"
2119)    ,311907,tehnician preţ de revenire/ costuri
2120)    ,311908,tehnician gestiune salarială
2121)    ,311909,tehnician gestiunea producţiei
2122)    ,311910,tehnician gestiune stoc
2123)    ,311911,"maistru în industriile textilă, pielărie"
2124)    ,311912,tehnician în industria confecţiilor din piele şi înlocuitori
2125)    ,311913,tehnician în industria confecţiilor şi tricotajelor
2126)    ,311914,tehnician în industria încălţămintei
2127)    ,311915,tehnician în industria pielăriei
2128)    ,311916,tehnician în industria textilă
2129)    ,311917,"tehnician proiectant textile, pielărie"
2130)    ,311918,"laborant în industriile textilă, pielărie"
2131)    ,311919,şef formaţie industria confecţiilor îmbrăcăminte
2132)    ,311920,tehnician platou
2133)    ,311921,tehnician în industria sticlei şi ceramicii
2134)    ,311922,maistru în industria sticlei şi ceramicii
2135)    ,311923,maistru frigotehnist
2136)    ,311924,tehnician frigotehnist
2137)    ,311925,tehnician în industria alimentară
2138)    ,311926,tehnician laborant analize produse alimentare
2139)    ,311927,tehnician în industria alimentară extractivă
2140)    ,311928,tehnician în industria alimentară fermentativă
2141)    ,311929,"tehnician în industria cărnii, laptelui şi conservelor"
2142)    ,311930,tehnician în morărit şi panificaţie
2143)    ,311931,tehnician proiectant în industria alimentară
2144)    ,311932,maistru în industria alimentară
2145)    ,311933,tehnolog alimentaţie publică
2146)    ,311934,operator control nedistructiv
2147)    ,311935,operator control nedistructiv cu radiaţii penetrante
2148)    ,311936,operator control nedistructiv cu ultrasunete
2149)    ,311937,operator control nedistructiv cu lichide penetrante
2150)    ,311938,operator control nedistructiv cu particule magnetice
2151)    ,311939,operator control nedistructiv cu curenţi turbionari
2152)    ,311940,operator control nedistructiv pentru verificarea etanşeităţii
2153)    ,311941,operator responsabil cu supravegherea tehnică a instalaţiilor
2154)    ,311942,laborant pentru fabrica de ciment
2155)    ,311943,operator control nedistructiv pentru examinare vizuală
2156)    ,312101,"măsurător de gaze, temperatură şi radiaţii"
2157)    ,312102,controlor de producţie la minele de aur nativ
2158)    ,312103,salvator minier
2159)    ,312201,controlor calitate după efectuarea probelor la armament şi muniţie
2160)    ,312202,controlor calitate pentru execuţia elementelor la armament şi muniţie
2161)    ,312203,controlor de calitate la protejări metalice
2162)    ,313101,operator la instalaţiile din centrale electrice
2163)    ,313102,maşinist la instalaţiile din centrale electrice
2164)    ,313103,operator la instalaţiile de cazane din centrale electrice
2165)    ,313104,operator la instalaţiile de turbine cu abur sau gaze
2166)    ,313105,operator la camera de comandă termică
2167)    ,313106,maşinist la instalaţiile hidrotehnice din centrale electrice
2168)    ,313107,maşinist la instalaţiile de turbine hidraulice
2169)    ,313108,maşinist la centrale diesel
2170)    ,313109,operator punct termic
2171)    ,313110,operator centrală termică
2172)    ,313111,automatist pentru supraveghere şi întreţinere cazane
2173)    ,313112,operator curăţare chimică la schimbătoarele de căldură cu plăci
2174)    ,313113,operator surse regenerabile de energie
2175)    ,313201,operator la instalaţii de incinerare
2176)    ,313202,operator hidraulic în alimentările cu apă
2177)    ,313203,operator circuite reţea apă
2178)    ,313204,maşinist la condiţionarea aerului
2179)    ,313205,operator la tratarea apei tehnologice  
2180)    ,313206,operator maşini refrigeratoare (conservare prin frig)
2181)    ,313401,operator chimist la chimizarea metanului
2182)    ,313402,rafinor
2183)    ,313404,operator instalaţii îmbuteliere gaz petrol lichefiat
2184)    ,313403,distilator la prelucrarea ţiţeiului
2185)    ,313901,maistru-operator la roboţi industriali
2186)    ,313902,tehnician-operator la roboţi industriali
2187)    ,313903,tehnician în industria celulozei şi hârtiei
2188)    ,313904,controlor de conformitate în industria de maşini
2189)    ,313905,tehnician asigurarea calităţii
2190)    ,313906,tehnician analist calitate
2191)    ,313907,tehnician cotator calitate
2192)    ,313908,operator echipamente de termografie
2193)    ,314101,tehnician în bacteriologie
2194)    ,314102,tehnician în biochimie
2195)    ,314103,tehnician în hematologie
2196)    ,314104,tehnician în serologie 
2197)    ,314105,tehnician în biologie
2198)    ,314106,tehnician în protecţia mediului (tehnician ecolog)
2199)    ,314107,evaluator şi auditor de mediu
2200)    ,314201,tehnician agronom - cercetare
2201)    ,314202,tehnician zootehnist - cercetare
2202)    ,314203,tehnician pedolog
2203)    ,314204,operator însămânţări artificiale la animale
2204)    ,314205,operator în ferme ecologice mixte
2205)    ,314206,clasificator carcase
2206)    ,314301,tehnician în industrializarea lemnului
2207)    ,314302,tehnician proiectant în industrializarea lemnului
2208)    ,314303,maistru în industrializarea lemnului
2209)    ,314304,tehnician silvic-cercetare
2210)    ,314305,tehnician în reconstrucţia ecologică
2211)    ,314306,tehnician cadastru forestier
2212)    ,314307,tehnician amenajist
2213)    ,314308,tehnician proiectant în reconstrucţia ecologică
2214)    ,314309,maistru silvic
2215)    ,314310,brigadier silvic
2216)    ,314311,pădurar
2217)    ,315101,ofiţer ajutor fluvial/ portuar
2218)    ,315102,ofiţer RTG
2219)    ,315103,ofiţer electrician fluvial/ portuar
2220)    ,315104,
2221)    ,315105,
2222)    ,315106,
2223)    ,315107,ajutor ofiţer mecanic fluvial
2224)    ,315201,căpitan fluvial
2225)    ,315202,căpitan port
2226)    ,315203,ofiţer intendent
2227)    ,315204,ofiţer port
2228)    ,315205,ofiţer de punte fluvial/ portuar
2229)    ,315206,pilot de Dunăre maritimă
2230)    ,315207,şef echipaj maritim/ fluvial
2231)    ,315208,"pilot de mare largă, pilot de port maritim"
2232)    ,315209,dragor maritim/ fluvial
2233)    ,315210,pilot de port maritim aspirant/ pilot de Dunăre aspirant
2234)    ,315211,
2235)    ,315212,ofiţer de punte maritim aspirant/ ofiţer mecanic maritim aspirant/ ofiţer electrician maritim aspirant
2236)    ,315301,comandant detaşament zbor
2237)    ,315302,comandant însoţitor de bord
2238)    ,315303,copilot
2239)    ,315304,inspector pilotaj
2240)    ,315305,mecanic navigant aviaţie
2241)    ,315306,pilot aeronave
2242)    ,315307,pilot comandant avion
2243)    ,315308,pilot încercare
2244)    ,315309,pilot recepţie şi control aeronave
2245)    ,315310,paraşutist recepţie şi control
2246)    ,315311,paraşutist încercător
2247)    ,315312,pilot paraşutism încercător
2248)    ,315313,pilot instructor aeronave
2249)    ,315314,instructor paraşutism 
2250)    ,315315,mecanic navigant instructor
2251)    ,315316,maistru aviaţie
2252)    ,315317,tehnician aviaţie
2253)    ,315401,controlor dirijare nonradar
2254)    ,315402,controlor sol
2255)    ,315403,controlor trafic aviaţia civilă
2256)    ,315404,dispecer sol
2257)    ,315405,navigator dirijare radar
2258)    ,315406,navigator aviaţia civilă
2259)    ,315407,navigator dirijare nonradar
2260)    ,315408,navigator dirijare zbor
2261)    ,315409,navigator instructor dirijare radar şi nonradar
2262)    ,315410,navigator sol
2263)    ,315411,operator radar
2264)    ,315412,operator radiotelecomunicaţii aeronautice
2265)    ,315413,controlor trafic aerian dirijare nonradar
2266)    ,315414,controlor trafic aerian dirijare radar
2267)    ,315415,controlor trafic aerian informare
2268)    ,315416,navigator informare
2269)    ,315417,operator/ specialist/ instructor telecomunicaţii aeronautice aviaţie civilă
2270)    ,315418,şef tură telecomunicaţii aeronautice aviaţie civilă
2271)    ,315419,controlor trafic aerian (simulator trafic aerian)
2272)    ,315420,navigator instructor informare
2273)    ,315501,agent salvare aeroportuară şi instalaţii de stins incendii
2274)    ,315502,maşinist agregate aerodrom
2275)    ,315503,operator instalaţii control antiterorist/ antideturnare
2276)    ,315504,operator radionavigant aviaţie
2277)    ,315505,operator radionavigant instructor aviaţie
2278)    ,315506,tehnician securitate aeriană 
2279)    ,315507,operator de handling
2280)    ,315508,inspector siguranţă operaţională
2281)    ,315509,agent de securitate aeroportuară
2282)    ,315510,dispecer operaţiuni de zbor
2283)    ,315511,referent/ inspector în serviciile de trafic aerian
2284)    ,315512,operator dispecerat operaţional de supraveghere în serviciile de trafic aerian
2285)    ,315513,"tehnician protecţia navigaţiei aeriene (comunicaţii, navigaţie, supraveghere)"
2286)    ,315514,"maistru protecţia navigaţiei aeriene (comunicaţii, navigaţie, supraveghere)"
2287)    ,315515,"şef tură protecţia navigaţiei aeriene (comunicaţii, navigaţie, supraveghere)"
2288)    ,315516,tehnician în serviciile de trafic aerian
2289)    ,315517,operator de handling combustibil
2290)    ,321101,maistru aparate electromedicale
2291)    ,321102,tehnician aparate electromedicale
2292)    ,321201,autopsier
2293)    ,321301,asistent farmacist
2294)    ,321302,laborant farmacie
2295)    ,321303,asistent medical de farmacie
2296)    ,321401,tehnician protezist - ortezist
2297)    ,321402,tehnician acustician - audioprotezist
2298)    ,321403,"tehnician evaluare, recomandare, furnizare şi adaptare fotolii rulante"
2299)    ,322101,laborant în ocrotirea sănătăţii
2300)    ,322102,soră medicală
2301)    ,322201,asistentă puericultoare
2302)    ,324001,agent veterinar
2303)    ,324002,asistent veterinar
2304)    ,324003,autopsier la ecarisaj
2305)    ,324004,tehnician veterinar
2306)    ,325101,tehnician dentar
2307)    ,325102,asistent de profilaxie stomatologică
2308)    ,325103,asistent de medicină dentară
2309)    ,325301,asistent medical comunitar
2310)    ,325401,optician medical
2311)    ,325402,optometrist (studii medii)
2312)    ,325501,maseur
2313)    ,325502,asistent medical fizioterapie
2314)    ,325503,ergoterapeut
2315)    ,325504,reflexoterapeut
2316)    ,325601,oficiant medical
2317)    ,325602,tehnician sanitar
2318)    ,325603,asistent medical consiliere HIV/ SIDA
2319)    ,325701,
2320)    ,325702,manager al sistemelor de management de mediu
2321)    ,325703,auditor de mediu
2322)    ,325704,expert/ specialist standardizare
2323)    ,325705,monitor mediul înconjurător
2324)    ,325706,inspector pentru conformare ecologică
2325)    ,325707,asistent standardizare
2326)    ,325708,manager al sistemului de management al riscului
2327)    ,325709,manager al sistemului de management securitate şi sănătate în muncă
2328)    ,325710,responsabil de mediu
2329)    ,325711,auditor de sistem de management pentru sănătate şi securitate ocupaţională
2330)    ,325712,inspector protecţia mediului
2331)    ,325713,specialist în managementul deşeurilor
2332)    ,325714,auditor în domeniul siguranţei alimentare
2333)    ,325715,manager în domeniul siguranţei alimentare
2334)    ,325716,
2335)    ,325717,
2336)    ,325718,
2337)    ,325719,inspector sanitar
2338)    ,325720,inspector protecţie socială
2339)    ,325721,tehnician în securitate şi sănătate în muncă
2340)    ,325722,tehnician condiţii de muncă şi securitate
2341)    ,325723,inspector în domeniul securităţii şi sănătăţii în muncă
2342)    ,325724,coordonator în materie de securitate şi sănătate în muncă (studii medii)
2343)    ,325725,
2344)    ,325726,coordonator în materie de securitate şi sănătate în muncă pentru logistică (studii medii)
2345)    ,325727,specialist securitate şi sănătate în muncă în domeniul servicii de întreţinere şi reparaţii autovehicule (studii medii)
2346)    ,325728,manager dezvoltare durabilă pentru mobilă sau componente
2347)    ,325801,brancardier
2348)    ,325802,ambulanţier
2349)    ,325901,asistent medical generalist
2350)    ,325902,asistent medical nutriție dietetică
2351)    ,325903,paramedic
2352)    ,325904,asistent medical laborator
2353)    ,325905,asistent medical de pediatrie
2354)    ,325906,asistent medical obstetrică-ginecologie
2355)    ,325907,asistent medical igienă și sănătate publică
2356)    ,325908,asistent medic-social
2357)    ,325909,"asistent medical balneofizioterapie, balneofiziokinetoterapie și recuperare"
2358)    ,325910,asistent medical radiologie
2359)    ,331101,cambist (broker valori)
2360)    ,331102,agent de schimb
2361)    ,331103,intermediar în activitatea financiară şi comercială (broker)
2362)    ,331104,broker bursa de mărfuri
2363)    ,331105,agent de vânzări directe (produse financiar-bancare)
2364)    ,331106,teleoperator financiar-bancar
2365)    ,331107,agent marketing pensii private
2366)    ,331108,agent pentru servicii de investiţii financiare
2367)    ,331201,analist tehnic pieţe financiare
2368)    ,331202,ofiţer operaţiuni financiar-bancare
2369)    ,331301,calculator devize
2370)    ,331302,contabil
2371)    ,331303,tehnician merceolog
2372)    ,331304,planificator
2373)    ,331305,revizor gestiune
2374)    ,331306,contabil bugetar
2375)    ,331307,secretar economic (studii medii)
2376)    ,331308,merceolog
2377)    ,331309,referent
2378)    ,331401,referent statistician
2379)    ,331402,statistician
2380)    ,331403,statistician medical
2381)    ,331404,actuar
2382)    ,331405,tehnician planificare/ urmărire sinteze
2383)    ,331501,estimator licitaţii
2384)    ,321502,evaluator asigurări
2385)    ,331503,evaluator tehnic daune auto
2386)    ,332101,agent de asigurare
2387)    ,332102,broker în asigurări
2388)    ,332201,reprezentant tehnic
2389)    ,332202,reprezentant comercial
2390)    ,332203,agent de vânzări
2391)    ,332204,consilier vânzări bijuterii şi ceasuri
2392)    ,332301,specialist în achiziţii
2393)    ,332401,agent comercial
2394)    ,332402,mercantizor
2395)    ,332403,agent vânzări standarde şi produse conexe
2396)    ,333101,agent contractări şi achiziţii (broker mărfuri)
2397)    ,333102,recepţioner contractări-achiziţii
2398)    ,333103,administrator cumpărări
2399)    ,333104,agent cumpărări
2400)    ,333105,declarant vamal
2401)    ,333106,agent tranzit
2402)    ,333107,agent maritim
2403)    ,333301,agent repartizare a forţei de muncă
2404)    ,333302,agent orientare profesională a şomerilor/ agent informare privind cariera
2405)    ,333303,agent evidenţă şi plată a ajutorului de şomaj
2406)    ,333304,inspector/ referent resurse umane
2407)    ,333305,agent ocupare
2408)    ,333306,analist resurse umane
2409)    ,333307,tehnician mobilitate personal
2410)    ,333308,tehnician reconversie personal
2411)    ,333309,instructor/ preparator formare
2412)    ,333310,tehnician calificare gestiune competenţe
2413)    ,333311,tehnician resurse umane
2414)    ,333401,agent imobiliar (broker imobiliar)
2415)    ,333901,agent reclamă publicitară
2416)    ,333902,agent literar
2417)    ,333903,impresar muzical
2418)    ,333904,impresar teatru
2419)    ,333905,manager sportiv
2420)    ,333906,asistent relaţii publice şi comunicare (studii medii)
2421)    ,333907,agent servicii client
2422)    ,333908,impresar artistic
2423)    ,333909,organizator spectacole
2424)    ,333910,operator de interviu
2425)    ,333911,referent comerţ exterior
2426)    ,333912,operator vânzări prin telefon
2427)    ,333913,agent de navă
2428)    ,333914,asistent atragere fonduri 
2429)    ,334201,secretar procuratură
2430)    ,334301,secretar administrativ
2431)    ,334302,secretar asistent director
2432)    ,334303,asistent manager
2433)    ,334304,asistent de cabinet
2434)    ,334401,registrator medical
2435)    ,334402,registrator medical în anatomie patologică
2436)    ,335101,"controlor vamal, controlor pentru datoria vamală (studii medii)"
2437)    ,335102,revizor vamal
2438)    ,335103,referent TIR şi tranzite (studii medii)
2439)    ,335104,referent vamal (studii medii)
2440)    ,335105,expert/ inspector vamal
2441)    ,335106,"controlor vamal, controlor pentru datoria vamală, agent vamal (studii superioare) "
2442)    ,335107,inspector de trafic rutier (studii medii)
2443)    ,335201,inspector taxe şi impozite
2444)    ,335202,operator rol
2445)    ,335203,perceptor
2446)    ,335401,"inspector pensii, asigurări sociale şi asistenţă socială"
2447)    ,335402,"referent pensii, asigurări sociale şi asistenţă socială"
2448)    ,335403,"inspector pentru acordarea de permise, licenţe sau autorizaţii"
2449)    ,335404,inspector de stat
2450)    ,335405,inspector tehnic
2451)    ,335406,expert
2452)    ,335501,inspector de poliţie
2453)    ,335502,detectiv
2454)    ,335503,anchetator poliţie
2455)    ,335504,detectiv particular
2456)    ,335901,inspector metrolog
2457)    ,335902,inspector preţuri
2458)    ,335903,inspector salarii
2459)    ,335904,comisar
2460)    ,341101,agent procedural
2461)    ,341102,
2462)    ,341103,grefier
2463)    ,341104,secretar notariat
2464)    ,341105,tehnician criminalist
2465)    ,341106,"funcţionar în activităţi comerciale, administrative şi preţuri"
2466)    ,341107,"executor judecătoresc (tribunal, judecătorie)"
2467)    ,341108,arhivar notariat
2468)    ,341109,expert tehnic judiciar
2469)    ,341110,grefier statistician
2470)    ,341111,grefier documentarist
2471)    ,341112,secretar dactilograf laborator expertize criminalistice
2472)    ,341113,asistent registrator
2473)    ,341114,grefier arhivar
2474)    ,341115,grefier registrator
2475)    ,341116,ofiţer antifraudă financiar-bancară (studii medii)
2476)    ,341201,tehnician asistență socială
2477)    ,341202,pedagog social
2478)    ,341203,lucrător social pentru persoane cu probleme de dependenţă
2479)    ,341204,facilitator de dezvoltare comunitară
2480)    ,341205,lucrător de tineret
2481)    ,341206,specialist în economia socială
2482)    ,341207,tehnician egalitate de șanse
2483)    ,341301,călugăr / călugăriţă
2484)    ,341302,paracliser
2485)    ,341303,predicator
2486)    ,341304,egumen / egumenă
2487)    ,341305,preot
2488)    ,341306,diacon
2489)    ,341307,cântăreț bisericesc
2490)    ,341308,dascăl
2491)    ,341309,catehet
2492)    ,341401,învățător
2493)    ,341402,institutor
2494)    ,341501,educatoare
2495)    ,341502,educator puericultor
2496)    ,341601,instructor şcolar auto
2497)    ,341901,maistru instructor
2498)    ,341902,pedagog școlar
2499)    ,341903,secretar școală
2500)    ,341904,șef atelier școală
2501)    ,341905,mediator școlar
2502)    ,342101,fotbalist profesionist
2503)    ,342102,sportiv profesionist în alte discipline sportive
2504)    ,342103,jucător de rugbi
2505)    ,342104,sportiv de înaltă performanță
2506)    ,342105,sportiv de performanță
2507)    ,342201,antrenor
2508)    ,342202,instructor sportiv
2509)    ,342203,secretar federaţie
2510)    ,342204,antrenor de fotbal profesionist
2511)    ,342205,instructor arte marţiale
2512)    ,342206,instructor (monitor) schi/ călărie/ golf/ tenis/ înot/ sporturi extreme
2513)    ,342207,antrenor coordonator
2514)    ,342208,arbitru judecător sportiv
2515)    ,342209,preparator sportiv
2516)    ,342210,impresar sportiv
2517)    ,342211,oficial sportiv acreditat
2518)    ,342212,instructor în poligonul de tir
2519)    ,342213,supraveghetor în poligonul de tir
2520)    ,342214,"monitor de schi, snow-board şi sporturi de alunecare pe zăpadă"
2521)    ,342215,instructor educaţie acvatică
2522)    ,342216,arbitru de fotbal
2523)    ,342217,organizator evenimente sportive
2524)    ,342218,ofiţer de control doping (studii medii)
2525)    ,342219,steward sportiv
2526)    ,342220,antrenor național
2527)    ,342301,animator sportiv
2528)    ,342302,instructor de fitness
2529)    ,342303,antrenor de fitness
2530)    ,342304,instructor de aerobic-fitness
2531)    ,342305,instructor educaţie fizică 
2532)    ,342306,instructor salvaspeo
2533)    ,342307,instructor speologie
2534)    ,342308,instructor canioning
2535)    ,342309,instructor în poligonul de tragere
2536)    ,343101,fotograf
2537)    ,343102,laborant foto
2538)    ,343103,retuşor foto
2539)    ,343104,operator prelucrare peliculă
2540)    ,343105,
2541)    ,343201,butafor
2542)    ,343202,decorator interioare
2543)    ,343203,desenator artistic (studii medii)
2544)    ,343204,decorator vitrine
2545)    ,343205,desenator artistic (studii superioare)
2546)    ,343301,restaurator opere de artă şi monumente istorice (studii medii)
2547)    ,343302,conservator opere de artă şi monumente istorice (studii medii)
2548)    ,343303,restaurator bunuri culturale (studii medii)
2549)    ,343304,conservator bunuri culturale (studii medii)
2550)    ,343305,restaurator arhivă (studii medii)
2551)    ,343306,conservator arhivă (studii medii)
2552)    ,343401,şef de sală restaurant 
2553)    ,343402,barman - şef
2554)    ,343403,bucătar - şef
2555)    ,343404,cofetar - şef
2556)    ,343405,inspector calitate producţie culinară
2557)    ,343501,"mânuitor, montator decor"
2558)    ,343502,tehnician machetist
2559)    ,343503,tehnician reclame (decorator)
2560)    ,343504,maestru de lumini
2561)    ,343505,maestru de sunet
2562)    ,343506,caricaturist (studii medii)
2563)    ,343507,tehnoredactor 
2564)    ,343508,secretar de redacţie (studii medii)
2565)    ,343509,organizator de producţie 
2566)    ,343510,asistent regizor artistic
2567)    ,343511,reporter (studii medii)
2568)    ,343512,machior spectacole
2569)    ,343513,peruchier
2570)    ,343514,secretar de emisie (studii medii)
2571)    ,343515,ghid de animaţie
2572)    ,343516,documentarist (studii medii)
2573)    ,343517,traducător (studii medii)
2574)    ,343518,videojurnalist (studii medii)
2575)    ,343519,copywriter publicitate (studii medii)
2576)    ,343520,corector (studii medii)
2577)    ,343521,electrician iluminare scenă
2578)    ,343522,secretar artistic
2579)    ,343523,gestionar custode sală
2580)    ,343524,prezentator TV
2581)    ,351101,operator calculator electronic şi reţele
2582)    ,351102,şef tură exploatare în centre sau oficii de calcul
2583)    ,351103,tehnician echipamente de calcul şi reţele
2584)    ,351104,operator în domeniul proiectării asistate pe calculator
2585)    ,351105,administrator sistem documentar
2586)    ,351106,operator prompter
2587)    ,351107,operator suport tehnic pentru servicii de comunicaţii electronice
2588)    ,351201,programator ajutor
2589)    ,351202,analist ajutor
2590)    ,352101,acustician cinematografic
2591)    ,352102,controlor şi recondiţioner filme
2592)    ,352103,electrician iluminare filmare
2593)    ,352104,etaloner
2594)    ,352105,maistru aparate video şi sunet
2595)    ,352106,maşinist mecanic traweling
2596)    ,352107,mecanic cameră filmare
2597)    ,352108,montor imagine
2598)    ,352109,montor negative şi de pregătire a peliculei
2599)    ,352110,montor pozitive
2600)    ,352111,"operator cameră diafilm, diapozitive"
2601)    ,352112,operator emisie-recepţie
